cell_idx,dist_mean,dist_std,yaw_mean,yaw_std,count
4244,175.11793193917953,82.25226930027314,122.25787448883057,6.0876597788330296,2.0
4247,106.90293335548279,116.17792492582466,71.51248931884766,62.130340364152595,3.0
4248,241.9098449169085,,142.03125,,1.0
4249,156.7452605423113,86.12375083358496,86.85223770141602,45.19003993472253,5.0
4250,205.21655555067954,77.77316716758557,93.7662467956543,56.981018568722675,4.0
4251,185.698167703933,44.698953767132245,98.5924355506897,57.85576881903426,5.0
4252,133.21506924517536,73.50497641182855,121.30635043552944,43.81919892496766,7.0
4253,139.05605601002435,65.6895261588394,104.61823654174805,64.5392616161365,6.0
4257,193.43459332205106,28.20799857466832,95.57023048400879,41.61951172124361,4.0
4258,162.17339660356745,44.91843934316416,69.92938613891602,54.80635598046227,6.0
4259,214.94488449220793,32.570769807203995,123.86814880371094,42.35035773534513,3.0
4260,155.57958633361486,69.96084393208457,89.9028823852539,52.661946747008926,10.0
4261,102.14978479137693,,29.1206111907959,,1.0
4262,227.1335693088517,,164.28633880615234,,1.0
4263,163.72508799229863,100.36112132753081,117.39359537760417,99.04967746295925,3.0
4264,243.12738472959418,,144.00949096679688,,1.0
4265,247.40793635725925,,150.8506622314453,,1.0
4266,178.7832880516237,,18.887222290039062,,1.0
4270,206.39253706780065,35.88757995218606,70.79205067952473,16.56525875116534,3.0
4272,144.40101789068757,95.94313922863122,81.63149833679199,90.88041729666381,2.0
4273,217.10727917688854,10.469944568530423,86.27686309814453,68.38900581861542,2.0
4275,170.92313906824413,,168.25850677490234,,1.0
4276,223.8853794463131,,73.19477844238281,,1.0
4277,154.0499837913865,75.99043577741274,118.60011672973633,56.05102305876149,5.0
4278,226.05205285140084,,19.2928466796875,,1.0
4288,236.92417245716922,,88.71249389648438,,1.0
4289,108.28386684264332,133.7446049386081,141.8072967529297,46.15999455024965,2.0
4290,201.94571919035096,,122.32699584960935,,1.0
4299,189.64710136557832,,51.406150817871094,,1.0
4300,115.97000782011978,101.7829802853245,141.67346572875977,54.35676283007592,4.0
4301,96.27041560766278,46.800455730689436,53.66966247558594,54.33763077185133,4.0
4304,112.66411447696683,,3.4375,,1.0
4305,121.37318136516302,22.346090814451276,98.34602355957031,94.1514793910159,2.0
4306,143.9131593833635,66.3115096524451,105.52188444137573,81.27797924091765,4.0
4309,169.85947524254365,60.6226130506715,132.91870986090765,64.65482985461708,9.0
4311,229.7342828734394,,46.134857177734375,,1.0
4322,238.17422693055468,,121.23342895507812,,1.0
4323,81.92611884251197,100.64953830469679,60.64018758138021,36.45214928829201,3.0
4324,187.04072028796875,36.69092269948041,89.4735819498698,52.397042615881524,6.0
4325,135.50700787808262,82.76734015474493,137.70821707589286,46.15273227873825,7.0
4326,15.981149863205317,,89.4246826171875,,1.0
4327,119.91362883619051,,1.35089111328125,,1.0
4328,113.85424492834723,82.65248840629931,92.54282413829456,65.76755450509908,11.0
4329,164.40660169818733,,20.294357299804688,,1.0
4330,107.60084411995595,66.56386244782244,64.19101715087892,59.2044619202172,18.0
4331,177.9451975686441,53.93444965692194,115.57895596822102,37.547678585225604,12.0
4332,165.20681266510132,44.66196904888399,28.342039680480962,36.869911541360494,5.0
4333,156.88224901004534,66.42897783791872,49.26175030795011,59.002620338738595,11.0
4334,60.59920114322629,68.36227352379376,69.8318821589152,85.71457574953511,6.0
4335,248.63822087165195,,84.21875,,1.0
4337,52.3937024112143,,7.4496917724609375,,1.0
4338,214.21568762296005,39.085935262906446,103.69598388671875,14.75043131021983,2.0
4339,189.6089303184206,47.035670097853135,25.41047821044922,22.612783093358505,5.0
4340,180.3493680830816,68.19944282640846,90.55283357415881,50.722412384137115,14.0
4341,150.41224527666628,83.19232416527122,90.82679443359375,61.994170774894016,5.0
4342,161.70621367600359,74.70579724060421,69.32102496807391,65.52667718813215,13.0
4343,151.52045458803167,74.86119306193766,58.15740737915039,46.88234878557732,10.0
4345,199.0482054742096,46.373933404530334,147.23601937294006,40.53552168066798,3.0
4347,130.9674793444196,83.10182586854798,122.23880462646484,46.988214033843064,5.0
4348,168.96231454719378,102.48238372654423,19.166091918945312,21.47508382626578,3.0
4349,200.79219939789132,70.39559822778774,82.08939034598214,73.50487019919001,7.0
4350,163.17999388211717,137.4214275614444,87.47339375813802,73.56407866059249,3.0
4351,150.00694844247252,63.25122227208358,123.29506874084473,65.27038529312443,8.0
4352,161.09358481775777,91.76273663975233,125.36125183105469,73.27937691344239,3.0
4353,174.6534972901179,61.25115259144306,69.99830627441406,77.82934464625207,4.0
4354,160.04554843680103,89.1345566575256,146.73737589518228,49.18284000064531,3.0
4355,220.50785823545783,13.145834215286532,108.8426513671875,70.39976520046213,2.0
4356,126.60814516748003,62.31574553688546,106.16732406616211,9.803224791117021,2.0
4357,193.5364358157872,78.14330165613515,112.765687306722,52.09493022091644,6.0
4358,172.02465148442965,72.90349354129981,88.6673321723938,58.17449336779609,8.0
4359,214.04775986916292,16.040635471354797,63.04991149902342,62.35072865924561,2.0
4370,160.95670602477847,,99.07518005371091,,1.0
4380,140.10107317643715,93.77959739799029,111.30291366577148,50.08866352615954,6.0
4381,132.22656358450874,65.5380254259672,91.17549641927083,36.1179302593544,3.0
4384,112.44180062043984,64.75058081874354,62.49313545227051,51.724044104056354,4.0
4386,193.45656022618695,53.37664326110164,83.45583200454712,59.52368800624068,8.0
4387,146.9465928796728,55.86177091786777,67.2693911658393,60.75662946478418,9.0
4388,147.39611506236872,72.26274780334899,88.02959251403807,65.21308559877139,4.0
4391,193.72036907171503,,158.8424072265625,,1.0
4392,123.8866629826824,77.34195396885374,76.49782943725586,71.9535500148626,4.0
4394,123.2803323692428,108.20991374704373,78.70850563049316,109.40626214405309,2.0
4395,116.36555262772083,,92.1091766357422,,1.0
4396,119.21049871821265,113.96155247811903,86.03220129013063,71.02613201365125,4.0
4397,208.01130317534293,,161.83436584472656,,1.0
4399,208.9930025626128,20.25421491779462,92.41980743408203,4.286295381282505,2.0
4403,128.65177354325954,103.89302701853848,57.65229797363281,66.26462607855629,3.0
4404,154.14933035774658,71.62009027420794,98.00697860717773,48.654029815943844,5.0
4405,165.32331014547518,61.972996697226726,109.75648196538289,50.26332989747233,12.0
4406,238.27428659541783,,29.16400146484375,,1.0
4407,138.0554175722793,110.95930593835851,92.3101011912028,77.60878343704749,3.0
4408,186.9215718179114,60.710841060010196,112.45413088798523,74.52304455225814,4.0
4409,193.46485431729212,39.07356941874395,78.68354091644287,45.67020740837249,5.0
4413,167.91339287768866,80.25151440257713,69.2140695254008,61.80064928869142,6.0
4414,211.11379186971328,56.624963105539415,90.83719253540039,100.90838122233328,2.0
4418,198.4570590039506,,90.4324951171875,,1.0
4420,129.6449761654949,111.06123761704615,111.4098134636879,53.759519595059075,4.0
4421,78.44233157945914,99.33783460432612,55.44395751953125,48.94271580508751,5.0
4432,97.75134367101951,50.877648918125296,54.10032653808594,58.300898002946106,2.0
4434,89.6708520111623,,96.12142944335938,,1.0
4440,178.78155948759385,52.091122444845205,51.24520874023438,38.722041296976926,3.0
4441,187.24977886720342,57.86787391012879,23.094411214192707,21.589513368525953,3.0
4442,183.25750747957946,,77.75106811523438,,1.0
4446,158.01210907975465,60.55732459988358,32.54865010579427,48.72599881352179,3.0
4447,141.27511033496927,,179.13162231445312,,1.0
4449,232.31643170501306,16.358820861325054,120.11398315429688,30.006686773346715,3.0
4450,46.626252964815016,59.31672479727168,66.0294698079427,93.90800017040777,3.0
4451,216.70588007265883,,107.34280395507812,,1.0
4453,120.0450477840318,89.18190900824086,87.26031748453777,74.4237991107731,6.0
4454,121.47669464516079,79.21732632186423,66.95465698242188,64.06208711320077,5.0
4456,116.80109455928316,91.80521629256218,154.2750676472982,38.39049110433364,3.0
4457,115.58712202301079,,24.489501953125,,1.0
4461,97.93276389390665,102.19021125047564,106.50871467590332,45.704640682593784,4.0
4468,245.69665384057342,,61.91683387756348,,1.0
4472,250.38266360033808,,35.243621826171875,,1.0
4473,248.25954498894956,,55.38296508789065,,1.0
4474,165.73742803535674,,167.49545288085938,,1.0
4475,121.86729073969856,,125.91300201416016,,1.0
4478,196.07864020345843,39.69056151841047,137.25691095987955,53.525039339802504,6.0
4481,121.00143851735645,39.637411437707726,61.88361129760742,61.9488113260063,5.0
4490,127.9204907475612,140.82208642539766,82.06119537353516,100.61510389425678,2.0
4491,208.36226212887155,5.559437885233616,36.74559783935547,51.29695225049472,2.0
4492,69.26602499909565,23.378254054845346,121.58553314208984,11.32582521216946,2.0
4502,72.76158240607224,,90.94917297363281,,1.0
4505,198.82539516905564,,162.25906372070312,,1.0
4506,166.33479160036273,43.48421489692112,98.1386006673177,40.21267494268333,6.0
4507,162.1343120713448,55.82301516399673,76.19983927408855,64.97679176171702,9.0
4513,251.23999680154907,,177.87753295898438,,1.0
4515,176.06971874437156,40.54758924565618,119.16064698355538,58.10446633004031,7.0
4516,152.75165571381072,11.565993465318003,115.97510782877605,34.526509282969,3.0
4517,231.9277813585965,,1.7449188232421875,,1.0
4520,141.3473091351226,,9.211029052734403,,1.0
4521,236.4754372024266,13.987311303258954,103.8030802408854,59.059901202312794,3.0
4522,134.25531644814816,55.45497673665177,71.5759521484375,58.7382366352639,5.0
4523,168.29072625328544,68.11338543763739,101.89984893798828,48.36931147839075,4.0
4525,237.54623827144337,8.357979699987578,111.14566230773926,3.1952220436172225,2.0
4526,171.2669114903403,81.05567493422588,112.13349445049579,49.60441286476608,13.0
4527,145.73388558753427,82.99243023393548,79.90493392944336,70.91641070621031,4.0
4528,93.10013850307679,67.66594615957207,44.91941452026367,47.777225098627504,2.0
4529,221.76308712258418,41.74268118553289,129.4100341796875,60.102274538789004,2.0
4545,192.24782772650352,,55.93654441833496,,1.0
4546,166.15681583699111,68.46586556421646,45.10212593078613,44.565000582246114,5.0
4547,216.67439785956253,7.727552169378408,170.88459332784018,5.440294052095359,3.0
4548,171.74437815213,,0.3401527404785156,,1.0
4549,185.05638813064928,46.759420051470606,85.03596472740173,63.07223174644175,4.0
4554,105.12645458089685,,91.33737182617188,,1.0
4555,178.93704316199347,34.26490645262857,99.1941146850586,25.867148926379524,4.0
4563,144.25248567965394,90.2012728415066,54.82296752929688,46.415327212392896,7.0
4567,206.23319683076386,9.08425231796011,74.79682159423828,32.34017644474357,2.0
4568,211.10395757986393,37.69258268372976,75.27773793538411,56.93269927675695,6.0
4569,233.0424478268664,,13.441680908203125,,1.0
4574,127.71023199712495,86.86172790495041,13.119853973388679,13.877451933212871,4.0
4575,217.97863799890058,21.311480515312986,58.09969329833983,32.43609592845866,2.0
4576,215.02448940018022,,39.2247314453125,,1.0
4605,172.97744458517357,,134.27740859985352,,1.0
4608,244.7857861511435,6.6158541148567425,16.340933799743652,17.372268744906716,2.0
4619,117.14426953446007,58.82012378974968,87.07875951131184,46.57538539849925,6.0
4621,196.49783143278535,,36.971954345703125,,1.0
4623,146.12129244831888,,141.94424438476562,,1.0
4624,143.5774493882435,108.32671440651376,17.93316141764323,14.830770172969375,3.0
4625,193.4599697625677,82.32482037469511,145.07025909423828,3.5141381425798794,2.0
4626,222.62486550217596,,72.63453674316403,,1.0
4627,176.0757353570083,40.923472040193,107.19593811035156,67.28333044602229,3.0
4628,169.9642409554907,57.736638268393804,82.11540908813478,61.306101264915476,10.0
4629,133.82148699210362,134.60132685505707,50.96916961669923,0.840671155641955,2.0
4630,203.03838015922275,42.7654495721182,107.6109848022461,28.316391866474234,2.0
4636,152.2370051780024,47.83192580031657,48.97351837158203,38.42748016479089,4.0
4637,137.9813271160106,67.96561970833403,75.29233201344807,46.7052119938307,12.0
4639,64.89731798197852,56.957415926515054,43.48990309238435,66.98161763348268,4.0
4640,163.19105575402617,14.5653147997344,67.63475799560547,1.5690981730288094,2.0
4641,220.7882695454914,29.38391518239985,101.73555755615233,85.14992677085147,2.0
4642,177.62750968322672,81.70224461475824,70.45905151367188,44.522160149300234,5.0
4643,169.78985440553873,,60.076499938964844,,1.0
4653,190.46890628694078,3.6183326667542497,62.50787353515626,26.009479729958194,2.0
4654,241.00480884445474,,29.962745666503906,,1.0
4655,103.22732257211507,,40.27556610107422,,1.0
4656,123.6140884096978,42.843365360526555,49.86242802937826,26.714511566138462,3.0
4657,195.6751016425209,58.743074885241946,103.85000228881836,57.65960839210181,4.0
4673,122.81491071017653,88.09106940059635,119.2413101196289,41.79709250093082,3.0
4674,115.42192048838629,89.83621653928633,91.693683052063,82.3898436851891,5.0
4676,122.4876742197616,60.71424781111814,52.89949035644531,32.66589268483241,2.0
4677,166.96170036460543,25.668880507447863,87.88731002807617,56.83816011178145,5.0
4691,84.58972082272165,110.63823394984136,65.25797335803509,76.59154954320222,4.0
4692,71.02428923368775,,158.70228576660156,,1.0
4693,34.08876331901692,,122.33694458007812,,1.0
4695,159.12581707546477,79.71709081730116,108.40059661865234,80.74210280634917,2.0
4696,113.28651232545394,73.03571480798298,65.37850713729858,17.517163333849663,4.0
4697,78.15960601671077,60.790152864955544,54.85688591003418,17.694218068263005,2.0
4701,230.93926632717955,,138.1692854166031,,1.0
4702,155.97178186556238,64.87090915214391,91.11419741312663,70.0112721630573,3.0
4703,194.37385490194293,26.978855967446876,117.86737310886383,41.08994008033516,4.0
4813,234.96892985616168,8.45056695652455,123.74481105804443,50.992309434661365,2.0
4816,187.89506067451805,45.72078774635161,88.09951909383138,78.85150461985295,3.0
4817,121.53107364999049,99.85533135052586,70.77589475191556,48.18706082568739,13.0
4818,178.9786931188117,19.902634518125037,60.48420882225035,63.12939737721896,4.0
4819,128.30356100130524,92.7393798756521,93.28866153293185,79.21287136601943,9.0
4820,202.6619319089392,34.676361160500285,42.16206741333008,44.00964480613489,2.0
4824,152.8325329059287,126.13084437458916,73.7202205657959,45.490832071015305,2.0
4825,117.44669620297438,91.07982963030311,110.6153778076172,63.27721881498683,5.0
4827,160.94668139959987,,148.4345703125,,1.0
4828,74.58659233265108,69.41534467590849,147.32095742225647,38.05005466443309,4.0
4829,121.98858412901508,81.871916770266,92.18249469333225,54.958666227775204,9.0
4830,166.24871686556156,69.88180400413745,82.9749927520752,58.378707569130256,8.0
4831,113.14163717813953,72.40742492356269,128.79288736979166,75.20707038542396,3.0
4832,207.09373036554612,20.00590665089366,77.83290608723958,50.68953273744165,6.0
4833,187.99993330034488,61.39413897454111,84.88029479980469,75.40776110378079,3.0
4834,172.50287259389412,58.65817274110241,84.1904247457331,56.701884998199304,11.0
4835,208.41120166339937,,74.26925659179688,,1.0
4844,221.70301026232138,,128.81118774414062,,1.0
4845,126.78870715623498,86.41852007757974,49.927650451660156,56.016020142604766,4.0
4846,201.2279401778166,,144.17428588867188,,1.0
4847,134.6980642203119,73.4733603834487,115.88581914901734,54.20541534507224,20.0
4848,190.2716712023874,72.32649003230675,119.73770621617635,52.015403727017045,15.0
4849,168.5753578046629,53.36165512512531,100.883853064643,50.33487989198226,9.0
4850,146.5887715606331,48.39406934697941,84.88916714986165,67.8385699542136,3.0
4851,191.5752963152904,91.21001330752715,49.13916206359863,82.74389088339298,4.0
4852,98.35714046637366,86.58558465624662,109.81223487854004,82.70861798177899,4.0
4853,241.79063229564798,13.446752630358583,93.25706481933594,9.888424813969188,2.0
4855,251.43137121906514,,41.601776123046875,,1.0
4856,160.53414281350135,91.05209511867744,79.63595254080636,70.19443371838463,7.0
4857,104.98989756665446,95.21394401743387,88.63135528564453,73.91355249112264,5.0
4858,235.26803883525736,,147.60369873046875,,1.0
4859,151.60114060824858,82.88321834958344,31.26188278198241,30.43544446263644,6.0
4860,151.19989686157518,68.2947838589201,70.91555955674913,75.35115018770587,9.0
4862,119.33615304921886,77.69434942219894,51.42740122477212,49.63122465155832,3.0
4864,160.82275417744393,68.95398709305458,86.31192525227864,33.91485226518522,6.0
4870,126.78297916138938,23.475620357059988,34.680498123168945,37.97044814107969,3.0
4875,245.4407433788675,,9.378570556640625,,1.0
4887,248.69799018301921,,165.7762451171875,,1.0
4889,237.26813051761638,,151.90003967285156,,1.0
4890,208.53444550819796,,56.10563659667969,,1.0
4891,11.293236354595503,,40.57566833496094,,1.0
4892,186.61930827237438,52.5777827743599,71.13388570149739,62.09479176121496,3.0
4899,168.03181564032758,37.808543907937526,94.18867492675781,21.62161111811402,2.0
4902,167.01891178181728,72.31068927593796,73.44152297973633,57.91614857355385,5.0
4903,125.38091233375387,81.95466390437436,102.71374130249023,34.27952731863756,6.0
4904,140.59505309964362,89.36786864925136,94.07898597717285,67.63181047938005,5.0
4905,129.49004252872425,79.15984522609776,110.6764875820705,80.9540061429471,7.0
4906,191.21116371954875,80.74846208459384,115.22504822413127,67.51878121227581,6.0
4907,228.1389568709835,,127.7953872680664,,1.0
4908,165.320492423467,82.77233427248181,86.4058837890625,66.70132973458232,7.0
4909,235.85262747894922,,121.30462551116943,,1.0
4910,238.8818202328153,11.0927991040725,117.35124969482422,52.21424030758327,2.0
4911,206.024739341176,,3.3866424560546875,,1.0
4913,194.35088206652705,57.35212461635096,82.24778914451599,54.076754694348494,4.0
4914,148.16989882611827,82.41195216371707,82.43116223017374,60.96418194715161,15.0
4916,198.33875711095664,63.69157998769075,78.20081996917725,75.30939972018213,9.0
4921,138.31255102288424,6.084701558771891,22.206111907958984,21.137811152980138,2.0
4922,160.87663725415393,106.91872005022894,133.87457733154298,50.83373736959778,5.0
4924,208.02498032355453,,105.17277526855469,,1.0
4925,189.72032626626554,46.37012431516502,101.51085430383682,31.06301454783245,8.0
4926,190.96451001910324,48.97858854944086,107.73174540201823,87.04796618154505,3.0
4927,113.26451190717277,61.832066261360126,84.53572483062744,58.09217969910345,10.0
4928,180.01172043643646,56.09177978101619,21.21454366048177,20.362233615886854,3.0
4929,167.94601302163105,68.4915577820377,83.63925914764404,70.08304311236239,10.0
4930,190.4547408647741,,94.50493621826172,,1.0
4932,176.99498737091415,69.36574980712032,73.94840860366821,68.88006291083977,8.0
4935,224.4860979689824,,128.1300048828125,,1.0
4938,181.31730091943493,44.99128275363424,65.2475471496582,23.260132666636927,4.0
4939,127.67222777534607,111.0487175340793,68.5838520526886,19.984159897398534,4.0
4941,93.73429807992996,80.51779028995244,72.17279968261718,86.3045232175376,5.0
4942,116.7587976287522,92.73849653220726,68.55132102966309,80.56763694147494,4.0
4943,176.09041268593046,66.02359619473845,98.95262222290039,46.03669731451562,10.0
4944,178.10825962984427,78.58578322878043,142.9500961303711,69.11064158258777,6.0
4945,99.09713978668357,101.6057028532712,50.27808125813802,78.18994064220271,3.0
4946,193.31780581147203,42.04914469925185,93.53986612955732,1.4274194981345985,3.0
4948,141.80841910849148,56.54613830626459,170.15786743164062,2.836815648935293,4.0
4949,162.34586402275545,65.96417006833268,71.89848497178819,44.71266601262717,18.0
4950,168.25136206090625,79.01950340058073,93.76851059261121,55.847220607443916,19.0
4951,99.5990898104879,54.04771568390792,102.02656491597493,72.41491161655073,12.0
4952,153.19592501356763,71.60213079124114,79.54488945007324,58.92644963154273,16.0
4954,154.28704164157938,56.41570040833106,61.95948181152344,60.414637651304645,5.0
4955,146.22871249944382,100.02469833630073,88.12995910644531,72.06612429812105,4.0
4959,201.86419139776308,44.39811517475246,61.59590975443523,57.534987106865636,6.0
4960,155.7208036549733,95.00640319134975,158.0403060913086,2.969069472353103,2.0
4961,187.1828218743949,,178.6999969482422,,1.0
4977,152.29227624120648,83.02749759183622,95.82705196967491,62.67212415452516,13.0
4978,9.83122572547448,,10.41864013671875,,1.0
4979,142.0815430078524,66.1210078386704,78.82028198242188,69.70150745571009,7.0
4980,159.0919632679023,67.46568754481653,63.53209674358367,54.25032592856864,8.0
4981,178.5821331391357,59.57008249120926,57.347116470336914,53.66873387301762,17.0
4982,143.18202508114476,29.635857994756915,55.160935719807945,78.45201529564774,3.0
4985,89.25057078659611,57.07502125135325,120.21385498046875,78.95609887607631,5.0
4986,81.08958722138269,,18.183380126953125,,1.0
4987,176.4618873591537,,161.57540893554688,,1.0
4988,168.73618249784332,58.712757059616465,113.60467783610028,50.008306822834584,6.0
4989,140.50428546974314,75.06596160707971,49.252390921115875,45.77486130216471,8.0
4991,184.00535692742412,63.47079938656557,116.49623616536458,100.79544465619445,3.0
4992,154.8397367529413,95.72535311897617,54.48995463053385,37.80780883395974,3.0
4993,133.01852421001792,83.95476215974742,63.33732795715332,30.21545462482828,6.0
4994,172.82106732616066,75.1876495212974,77.52950032552084,37.491404495219214,3.0
4995,202.73798660995362,80.64147778081293,105.85449695587158,42.64189688349619,4.0
4996,222.1141991527637,29.47086010442189,78.39284261067708,59.09206456541043,3.0
4997,21.263356443093855,,168.45901489257812,,1.0
4998,205.6601196823834,54.47746678188955,81.4059268951416,47.64953327482515,5.0
4999,172.43226056486034,40.61994262906027,64.63381958007812,52.99043648850941,9.0
5000,202.89632385449153,61.628837002546504,117.35504259381976,43.87752063340028,7.0
5002,155.59902109822087,68.75225017277474,59.458562169756206,47.41111570066081,7.0
5003,39.50130730543382,,177.76763916015625,,1.0
5013,230.6066399153748,,5.5984649658203125,,1.0
5015,178.9296649869483,58.31371459472752,114.80731964111328,75.88029163404124,4.0
5017,237.89755155451272,,1.4707183837890625,,1.0
5018,251.51598448525496,,35.29583740234375,,1.0
5019,173.77754760677863,50.34843045529723,120.82870864868164,76.23424560407275,4.0
5020,222.85879646128754,,98.1845703125,,1.0
5021,3.88383200069931,,69.15081787109375,,1.0
5023,229.55952736388272,,154.88949584960938,,1.0
5024,179.12790786400174,43.82735280029612,92.3502869606018,40.48205399576753,8.0
5025,190.4547439885766,,74.91438293457031,,1.0
5026,206.02439093720258,31.283863167301583,110.22240409851074,61.63944880377362,5.0
5028,204.2928656336416,23.99157731754139,54.08491134643555,11.749300561617096,2.0
5029,132.11756084879755,38.74343614899305,7.868186950683594,3.1234743932380056,3.0
5030,187.41296979783257,60.64321825081926,83.00016606705529,47.73081552581207,14.0
5035,154.70544811073745,72.87550085451828,87.7506491797311,68.30405610743271,7.0
5036,185.86159779516143,21.06713584149516,141.5627237955729,37.7594543915558,3.0
5037,170.6306737262593,98.2152722839501,96.39959672000259,63.05518598504739,4.0
5038,251.39635460453658,,83.48214721679688,,1.0
5039,152.07827236389534,96.95863459034358,84.78115463256836,64.3024026761609,4.0
5040,184.94712829445567,91.98583712272799,81.95055425167084,65.33472455537505,7.0
5042,202.3536004689408,21.10440835891471,113.87392807006836,47.23611245216242,4.0
5043,168.13989660531894,,8.4771728515625,,1.0
5044,69.10025195592434,21.448038839016977,55.17880630493164,17.36299643823432,2.0
5045,137.78628876461258,85.13823561955395,95.5181987626212,67.83167938553912,7.0
5046,205.55723072037298,45.206860325291665,90.74206988016765,47.56809362592305,6.0
5047,136.45818018478658,103.59655778600353,70.8683573404948,51.48132665552292,3.0
5048,158.507147206397,39.72119349827172,34.6751708984375,40.54314811241257,2.0
5060,249.8825135604302,1.4316486463591809,130.09900665283203,23.995915053874615,2.0
5061,194.9332425657297,104.80584200725556,70.61668956279755,29.178137671843174,4.0
5064,153.00851893211944,75.0007172834113,80.10465240478517,78.40569254606243,3.0
5065,186.25273540092977,42.979331420264586,107.87929280598958,49.00166992461162,3.0
5067,208.88226595997122,41.95196862340929,86.08965587615967,57.01611119842886,8.0
5069,154.94826685350424,27.513756097254497,79.7890116373698,76.12228170700561,3.0
5072,181.65154118044936,69.51104469209204,111.99497222900392,61.27898309888905,4.0
5073,240.12168544667247,,138.46398162841797,,1.0
5074,197.30418444582372,41.72671582827075,118.52650451660156,51.43187878898795,4.0
5075,171.35715924611486,83.90272243323307,94.18995344638826,40.348907943896165,8.0
5079,198.95920835346158,48.4006828015769,90.79147720336914,49.88347639545049,6.0
5080,214.9481733240212,53.46938663042875,59.11711120605469,9.30340817314441,4.0
5086,20.74670431761892,,176.00087547302246,,1.0
5087,172.00567298938722,39.0325261282938,56.30760192871094,57.290128910209965,2.0
5088,136.17534345036609,81.12951884830828,108.29251861572266,66.36295366281868,4.0
5089,152.56368209712036,68.33632307005871,70.5366719563802,83.79369555476248,3.0
5090,209.76035140483458,,24.38360595703125,,1.0
5091,52.47358364940817,57.432809193848954,39.48343505859376,77.5416373591633,5.0
5092,216.82476073431147,21.878397960995564,93.71771240234375,87.28872711755102,4.0
5093,241.09245494952685,,158.73362731933594,,1.0
5095,87.94873084600292,98.97320460069942,74.81341552734376,95.44469845503347,2.0
5096,114.30331780725004,97.23661178907447,86.97769165039062,63.57716014123893,2.0
5097,157.90860468677758,,83.93911743164062,,1.0
5098,167.1405034942755,69.81653014638741,82.06527080535889,82.84299066141058,5.0
5099,142.88468237461808,22.13908845543391,120.66812896728517,70.03951147247997,2.0
5100,139.74144793445757,105.08068204450237,30.936029950777712,58.15907687507162,6.0
5107,251.81712194794684,,179.67843627929688,,1.0
5109,179.17782355055255,46.02319385760885,85.42054796218872,107.26663658124819,2.0
5110,193.1956871516219,,137.4698181152344,,1.0
5111,131.45915282290002,81.70320788570771,130.69618606567383,35.40314457752225,4.0
5112,188.16622629808398,56.57824929730318,73.31729125976562,53.03780585823557,6.0
5113,189.30775385362483,56.18535068157723,98.7653980255127,60.590299805098454,4.0
5114,128.58233698191742,58.181934152722405,44.76744842529298,44.78789297105893,8.0
5115,108.24500171367104,82.79233021207997,138.00235748291016,59.85969237507056,6.0
5116,140.2642169962507,69.08261518575095,104.68615798950195,45.85542768582792,10.0
5117,192.54015253696727,43.39711186306132,58.77807950973511,30.9219366543247,4.0
5118,251.4197411250632,,163.455078125,,1.0
5120,64.55236897778137,72.45130032722388,43.248997370402016,49.666888570154185,6.0
5121,128.51294925478183,73.34729822825382,138.0172161102295,63.59858396693605,5.0
5122,93.94261094297248,104.24050533197406,56.52905355181013,69.04648422550292,7.0
5123,212.16369355390634,,179.4370727539063,,1.0
5124,175.548469098268,,103.07467651367188,,1.0
5128,196.24437230215136,54.186430719774236,71.12434109774503,56.279500079573666,11.0
5129,220.52403321172133,,5.386619567871094,,1.0
5130,171.81059126448034,62.387029510165846,81.49599583943684,63.93852008050818,6.0
5135,210.34266048595154,26.83657771637199,48.99411201477051,62.90098468996729,4.0
5136,175.95545293479745,69.10908850750776,76.47125192483266,84.34218678883583,6.0
5138,196.92069532016416,,91.0189094543457,,1.0
5148,231.31238670425267,,5.4200439453125,,1.0
5149,214.66506605617076,,149.8195953369141,,1.0
5153,140.22969807441476,30.901407073640677,52.285767555236816,39.53780217705902,4.0
5154,103.68360279292935,69.15479630473236,103.72666501998901,80.5788758137266,4.0
5156,209.98672337279356,52.93030220522199,147.88665008544922,37.08559059667201,2.0
5157,171.32208431306037,97.74152326749581,83.31311294436455,65.2646376110854,8.0
5158,160.62204563351665,87.48671532410462,74.71232604980469,42.70720603471184,2.0
5159,246.23213065867563,,93.75375366210938,,1.0
5160,168.6715823542732,101.55723574692401,66.95999254499164,62.41041294994129,7.0
5161,170.49193212241306,89.68227120990598,148.20726203918457,32.593604851988815,4.0
5163,179.86680444589322,49.966633506965245,81.11185673304966,63.592782562362274,7.0
5164,150.28197362473716,60.78309519908474,75.00112104415895,60.57386509976336,11.0
5167,110.02266496241133,120.51281614293393,72.87909444173177,67.33574550177967,3.0
5168,132.8147239241175,91.20837613428023,74.30805087089539,63.75877983217348,8.0
5169,143.50882091339295,60.81055515349452,78.01979446411133,52.07650504241601,8.0
5170,169.16631588672968,54.50383035042632,66.9681879679362,57.812996052905355,9.0
5171,133.13554482039655,110.02785738292756,86.5013842980067,33.78811816354676,3.0
5172,148.31982467712575,80.084903422099,81.66046396891277,53.39618518031973,6.0
5173,125.41834496028842,97.51125624746727,100.67407131195068,74.11953563108952,4.0
5174,112.07521230985185,139.81114493279614,103.60473346710205,106.62600111213473,2.0
5175,184.10508325198043,76.6276447224568,78.45068168640137,49.046205497557956,4.0
5176,85.95053500842269,16.33422411014749,178.9975051879883,0.12564481303275624,2.0
